HGNC.ID,HGNCsymbol,Approved.name,OMIM.ID,UniProt.ID,Mendelian.noXY,PathogenicMut.ClinVar,Autosomal.Recessive,Autosomal.Dominant,HaploinsufficientLv3.ClinGen,Haploinsufficient.Tx61,Homo.LoF.tolerant,Essential.CRISPR,NonEssential.CRISPR,Kinase,DRG.Wood,Detected.all.4673,Detected.K.2623,Detected.C.3817,Detected.CK.1767
HGNC:13352,MAP1LC3B,microtubule associated protein 1 light chain 3 beta,609604,Q9GZQ8,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
HGNC:34390,MAP1LC3B2,microtubule associated protein 1 light chain 3 beta 2,,A6NCE7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:13353,MAP1LC3C,microtubule associated protein 1 light chain 3 gamma,609605,Q9BXW4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:15715,MAP1S,microtubule associated protein 1S,607573,Q66K74,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
HGNC:6839,MAP2,microtubule associated protein 2,157130,P11137,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6840,MAP2K1,mitogen-activated protein kinase kinase 1,176872,Q02750,True,True,False,True,False,False,False,False,False,False,False,True,True,True,True
HGNC:6842,MAP2K2,mitogen-activated protein kinase kinase 2,601263,P36507,True,True,False,True,False,False,False,False,False,False,False,True,True,True,True
HGNC:6843,MAP2K3,mitogen-activated protein kinase kinase 3,602315,P46734,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
HGNC:6844,MAP2K4,mitogen-activated protein kinase kinase 4,601335,P45985,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
HGNC:6845,MAP2K5,mitogen-activated protein kinase kinase 5,602520,Q13163,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6846,MAP2K6,mitogen-activated protein kinase kinase 6,601254,P52564,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
HGNC:6847,MAP2K7,mitogen-activated protein kinase kinase 7,603014,O14733,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
HGNC:6848,MAP3K1,mitogen-activated protein kinase kinase kinase 1,600982,Q13233,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6854,MAP3K2,mitogen-activated protein kinase kinase kinase 2,609487,Q9Y2U5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6855,MAP3K3,mitogen-activated protein kinase kinase kinase 3,602539,Q99759,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6856,MAP3K4,mitogen-activated protein kinase kinase kinase 4,602425,Q9Y6R4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
HGNC:6857,MAP3K5,mitogen-activated protein kinase kinase kinase 5,602448,Q99683,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
HGNC:6858,MAP3K6,mitogen-activated protein kinase kinase kinase 6,604468,O95382,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6859,MAP3K7,mitogen-activated protein kinase kinase kinase 7,602614,O43318,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
HGNC:16457,MAP3K7CL,MAP3K7 C-terminal like,611110,P57077,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6860,MAP3K8,mitogen-activated protein kinase kinase kinase 8,191195,P41279,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6861,MAP3K9,mitogen-activated protein kinase kinase kinase 9,600136,P80192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6849,MAP3K10,mitogen-activated protein kinase kinase kinase 10,600137,Q02779,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6850,MAP3K11,mitogen-activated protein kinase kinase kinase 11,600050,Q16584,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6851,MAP3K12,mitogen-activated protein kinase kinase kinase 12,600447,Q12852,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6852,MAP3K13,mitogen-activated protein kinase kinase kinase 13,604915,O43283,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6853,MAP3K14,mitogen-activated protein kinase kinase kinase 14,604655,Q99558,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:31689,MAP3K15,mitogen-activated protein kinase kinase kinase 15,300820,Q6ZN16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:26249,MAP3K19,mitogen-activated protein kinase kinase kinase 19,,Q56UN5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:17797,MAP3K20,mitogen-activated protein kinase kinase kinase 20,609479,Q9NYL2,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
HGNC:29798,MAP3K21,mitogen-activated protein kinase kinase kinase 21,614793,Q5TCX8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6862,MAP4,microtubule associated protein 4,157132,P27816,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
HGNC:6863,MAP4K1,mitogen-activated protein kinase kinase kinase kinase 1,601983,Q92918,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
HGNC:6864,MAP4K2,mitogen-activated protein kinase kinase kinase kinase 2,603166,Q12851,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False
HGNC:6865,MAP4K3,mitogen-activated protein kinase kinase kinase kinase 3,604921,Q8IVH8,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
HGNC:6866,MAP4K4,mitogen-activated protein kinase kinase kinase kinase 4,604666,O95819,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
HGNC:6867,MAP4K5,mitogen-activated protein kinase kinase kinase kinase 5,604923,Q9Y4K4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6868,MAP6,microtubule associated protein 6,601783,Q96JE9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:25753,MAP6D1,MAP6 domain containing 1,610593,Q9H9H5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6869,MAP7,microtubule associated protein 7,604108,Q14244,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:25514,MAP7D1,MAP7 domain containing 1,,Q3KQU3,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
HGNC:25899,MAP7D2,MAP7 domain containing 2,,Q96T17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:25742,MAP7D3,MAP7 domain containing 3,300930,Q8IWC1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:26118,MAP9,microtubule associated protein 9,610070,Q49MG5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:29265,MAP10,microtubule associated protein 10,618551,Q9P2G4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6871,MAPK1,mitogen-activated protein kinase 1,176948,P28482,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True
HGNC:19840,MAPK1IP1L,mitogen-activated protein kinase 1 interacting protein 1 like,617226,Q8NDC0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6877,MAPK3,mitogen-activated protein kinase 3,601795,P27361,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
HGNC:6878,MAPK4,mitogen-activated protein kinase 4,176949,P31152,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6879,MAPK6,mitogen-activated protein kinase 6,602904,Q16659,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6880,MAPK7,mitogen-activated protein kinase 7,602521,Q13164,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6881,MAPK8,mitogen-activated protein kinase 8,601158,P45983,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
HGNC:6882,MAPK8IP1,mitogen-activated protein kinase 8 interacting protein 1,604641,Q9UQF2,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6883,MAPK8IP2,mitogen-activated protein kinase 8 interacting protein 2,607755,Q13387,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6884,MAPK8IP3,mitogen-activated protein kinase 8 interacting protein 3,605431,Q9UPT6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6886,MAPK9,mitogen-activated protein kinase 9,602896,P45984,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
HGNC:6872,MAPK10,mitogen-activated protein kinase 10,602897,P53779,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6873,MAPK11,mitogen-activated protein kinase 11,602898,Q15759,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6874,MAPK12,mitogen-activated protein kinase 12,602399,P53778,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6875,MAPK13,mitogen-activated protein kinase 13,602899,O15264,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6876,MAPK14,mitogen-activated protein kinase 14,600289,Q16539,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
HGNC:24667,MAPK15,mitogen-activated protein kinase 15,618616,Q8TD08,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:18752,MAPKAP1,MAPK associated protein 1,610558,Q9BPZ7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6887,MAPKAPK2,MAPK activated protein kinase 2,602006,P49137,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
HGNC:6888,MAPKAPK3,MAPK activated protein kinase 3,602130,Q16644,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True
HGNC:6889,MAPKAPK5,MAPK activated protein kinase 5,606723,Q8IW41,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:29536,MAPKBP1,mitogen-activated protein kinase binding protein 1,616786,O60336,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6890,MAPRE1,microtubule associated protein RP/EB family member 1,603108,Q15691,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
HGNC:6891,MAPRE2,microtubule associated protein RP/EB family member 2,605789,Q15555,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True
HGNC:6892,MAPRE3,microtubule associated protein RP/EB family member 3,605788,Q9UPY8,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
HGNC:6893,MAPT,microtubule associated protein tau,157140,P10636,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
HGNC:6759,MARCKS,myristoylated alanine rich protein kinase C substrate,177061,P29966,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
HGNC:7142,MARCKSL1,MARCKS like 1,602940,P49006,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
HGNC:6895,MARCO,macrophage receptor with collagenous structure,604870,Q9UEW3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:53644,MARCOL,MARCO like,,A0A1B0GUY1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:29562,MARF1,meiosis regulator and mRNA stability factor 1,614593,Q9Y4F3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6896,MARK1,microtubule affinity regulating kinase 1,606511,Q9P0L2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
HGNC:3332,MARK2,microtubule affinity regulating kinase 2,600526,Q7KZI7,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
HGNC:6897,MARK3,microtubule affinity regulating kinase 3,602678,P27448,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
HGNC:13538,MARK4,microtubule affinity regulating kinase 4,606495,Q96L34,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
HGNC:25133,MARS2,"methionyl-tRNA synthetase 2, mitochondrial",609728,Q96GW9,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False
HGNC:28674,MARVELD1,MARVEL domain containing 1,616970,Q9BSK0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:26401,MARVELD2,MARVEL domain containing 2,610572,Q8N4S9,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:30525,MARVELD3,MARVEL domain containing 3,614094,Q96A59,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6899,MAS1,"MAS1 proto-oncogene, G protein-coupled receptor",165180,P04201,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
HGNC:13961,MAS1L,"MAS1 proto-oncogene like, G protein-coupled receptor",607235,P35410,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
HGNC:6901,MASP1,mannan binding lectin serine peptidase 1,600521,P48740,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
